epoch	loss	prec1	prec5	lr
1	2.014261484146118	35.942909240722656	83.30450439453125	0.01
2	1.3610601425170898	60.899654388427734	95.28546905517578	0.01
3	1.03789484500885	67.73356628417969	96.6695556640625	0.01
4	0.8934838771820068	70.80449676513672	96.6695556640625	0.01
5	0.8120412826538086	73.48616027832031	97.2318344116211	0.01
6	0.7913516163825989	74.82698822021484	96.75605773925781	0.01
7	0.7437804937362671	75.90830993652344	97.2318344116211	0.01
8	0.6889029741287231	77.11937713623047	97.5778579711914	0.01
9	0.6332645416259766	80.53633117675781	97.75086975097656	0.01
10	0.6424439549446106	78.7197265625	97.66436004638672	0.01
11	0.6276519894599915	79.49827575683594	97.88062286376953	0.01
12	0.5944297313690186	81.18512725830078	98.18339538574219	0.01
13	0.5994327068328857	81.1418685913086	97.96713256835938	0.01
14	0.5784105062484741	82.26644134521484	97.88062286376953	0.01
15	0.5270339846611023	84.039794921875	98.18339538574219	0.001
16	0.48069390654563904	84.77508544921875	98.52941131591797	0.001
17	0.4772583544254303	84.51557159423828	98.14014434814453	0.001
18	0.49158206582069397	84.34255981445312	98.05363464355469	0.001
19	0.4758968949317932	85.2076187133789	98.2698974609375	0.001
20	0.47266313433647156	84.42906951904297	98.48616027832031	0.001
21	0.45480406284332275	85.51038360595703	98.87543487548828	0.001
22	0.45400363206863403	86.37543487548828	98.52941131591797	0.001
23	0.46240663528442383	85.33737182617188	98.35640716552734	0.001
24	0.45091962814331055	86.24567413330078	98.31314849853516	0.001
25	0.4252924621105194	86.54844665527344	98.74567413330078	0.00010000000000000002
26	0.41626280546188354	87.54325866699219	98.91868591308594	0.00010000000000000002
27	0.4150724709033966	87.71626281738281	98.52941131591797	0.00010000000000000002
28	0.42533352971076965	87.28373718261719	98.74567413330078	0.00010000000000000002
29	0.42885497212409973	85.94290924072266	98.61592102050781	0.00010000000000000002
30	0.4687000811100006	85.46713256835938	98.399658203125	0.00010000000000000002
