file,total_frames,time,result,ground_truth
s1-1.mov,83,8.32601022720337,Dual_hands_heart,Zoom_in_with_fingers
s1-2.mov,80,8.418607950210571,Click_with_index_finger,Click_with_index_finger
s1-3.mov,84,8.514840126037598,Make_a_phone_call,Make_a_phone_call
s1-4.mov,118,12.832592010498047,Wave_finger,Wave_finger
s1-5.mov,90,12.020739078521729,Knock,Knock
s1-6.mov,90,10.31886601448059,Dual_hands_heart,Move_fingers_left
s1-7.mov,96,10.847078323364258,Click_with_index_finger,Sweep_diagonal
s1-8.mov,116,12.288439273834229,Sweep_circle,Sweep_circle
s1-9.mov,112,13.562649250030518,Sweep_cross,Sweep_cross
s1-10.mov,86,8.958649158477783,Dual_hands_heart,Dual_hands_heart
s2-1.mov,72,6.874225854873657,Dual_hands_heart,Zoom_in_with_fingers
s2-2.mov,56,6.919150114059448,Click_with_index_finger,Click_with_index_finger
s2-3.mov,70,7.539638042449951,Dual_hands_heart,Make_a_phone_call
s2-4.mov,86,8.773196935653687,Make_a_phone_call,Wave_finger
s2-5.mov,79,9.400615930557251,Knock,Knock
s2-6.mov,38,4.2772300243377686,Dual_hands_heart,Move_fingers_left
s2-7.mov,66,8.49294400215149,Sweep_diagonal,Sweep_diagonal
s2-8.mov,66,7.184499025344849,Sweep_circle,Sweep_circle
s2-9.mov,61,6.041972875595093,Sweep_cross,Sweep_cross
s2-10.mov,75,7.276697158813477,Dual_hands_heart,Dual_hands_heart
s3-1.mov,65,6.408675193786621,Dual_hands_heart,Zoom_in_with_fingers
s3-2.mov,68,6.655786037445068,Click_with_index_finger,Click_with_index_finger
s3-3.mov,54,5.421986818313599,Sweep_circle,Make_a_phone_call
s3-4.mov,66,6.3200907707214355,Make_a_phone_call,Wave_finger
s3-5.mov,61,6.066124677658081,Knock,Knock
s3-6.mov,62,6.314593076705933,Click_with_index_finger,Move_fingers_left
s3-7.mov,58,5.742332935333252,Sweep_diagonal,Sweep_diagonal
s3-8.mov,88,8.619892835617065,Sweep_circle,Sweep_circle
s3-9.mov,79,7.679949045181274,Sweep_cross,Sweep_cross
s3-10.mov,66,6.353024005889893,Dual_hands_heart,Dual_hands_heart
