file,total_frames,time,result,ground_truth
s1-1.mov,136,12.590299129486084,Dual_hands_heart,Zoom_in_with_fingers
s1-2.mov,85,7.9391770362854,Dual_hands_heart,Click_with_index_finger
s1-3.mov,92,8.542492866516113,Make_a_phone_call,Make_a_phone_call
s1-4.mov,115,10.893409967422485,Wave_finger,Wave_finger
s1-5.mov,100,9.188393115997314,Knock,Knock
s1-6.mov,80,7.570143938064575,Dual_hands_heart,Move_fingers_left
s1-7.mov,56,5.1989641189575195,Sweep_diagonal,Sweep_diagonal
s1-8.mov,149,14.111541986465454,Sweep_circle,Sweep_circle
s1-9.mov,114,10.71228313446045,Sweep_cross,Sweep_cross
s1-10.mov,113,10.32020092010498,Dual_hands_heart,Dual_hands_heart
s2-1.mov,113,10.349834203720093,Zoom_in_with_fingers,Zoom_in_with_fingers
s2-2.mov,82,7.761258363723755,Click_with_index_finger,Click_with_index_finger
s2-3.mov,90,8.423142910003662,Make_a_phone_call,Make_a_phone_call
s2-4.mov,116,10.77466607093811,Wave_finger,Wave_finger
s2-5.mov,101,9.659991025924683,Knock,Knock
s2-6.mov,92,8.89096713066101,Move_fingers_left,Move_fingers_left
s2-7.mov,66,6.13722825050354,Zoom_in_with_fingers,Sweep_diagonal
s2-8.mov,111,10.384204149246216,Sweep_circle,Sweep_circle
s2-9.mov,100,9.41326904296875,Sweep_cross,Sweep_cross
s2-10.mov,131,12.345749855041504,Dual_hands_heart,Dual_hands_heart
s3-1.mov,85,8.188552856445312,Dual_hands_heart,Zoom_in_with_fingers
s3-2.mov,79,7.817898988723755,Click_with_index_finger,Click_with_index_finger
s3-3.mov,103,9.636377096176147,Make_a_phone_call,Make_a_phone_call
s3-4.mov,98,9.12530779838562,Wave_finger,Wave_finger
s3-5.mov,133,12.77836298942566,Knock,Knock
s3-6.mov,70,6.839608192443848,Move_fingers_left,Move_fingers_left
s3-7.mov,69,6.847078084945679,Sweep_diagonal,Sweep_diagonal
s3-8.mov,141,13.627424955368042,Sweep_circle,Sweep_circle
s3-9.mov,120,11.388361930847168,Sweep_cross,Sweep_cross
s3-10.mov,164,15.336233854293823,Dual_hands_heart,Dual_hands_heart
