file,total_frames,time,result,ground_truth
s1-1.mov,79,3.752707004547119,Dual_hands_heart,Zoom_in_with_fingers
s1-2.mov,77,3.7987122535705566,Click_with_index_finger,Click_with_index_finger
s1-3.mov,83,4.03102707862854,Make_a_phone_call,Make_a_phone_call
s1-4.mov,84,4.127241134643555,Make_a_phone_call,Wave_finger
s1-5.mov,92,4.427297115325928,Knock,Knock
s1-6.mov,65,3.259061098098755,,Move_fingers_left
s1-7.mov,90,4.350803852081299,Sweep_circle,Sweep_diagonal
s1-8.mov,112,5.28741979598999,Click_with_index_finger,Sweep_circle
s1-9.mov,103,4.901149034500122,Sweep_cross,Sweep_cross
s1-10.mov,72,3.3761520385742188,Dual_hands_heart,Dual_hands_heart
s2-1.mov,100,4.7815351486206055,Dual_hands_heart,Zoom_in_with_fingers
s2-2.mov,63,3.1859850883483887,Click_with_index_finger,Click_with_index_finger
s2-3.mov,67,3.379354238510132,Make_a_phone_call,Make_a_phone_call
s2-4.mov,80,3.8371307849884033,Make_a_phone_call,Wave_finger
s2-5.mov,90,4.421899080276489,Knock,Knock
s2-6.mov,88,4.30204701423645,Sweep_diagonal,Move_fingers_left
s2-7.mov,50,2.4824531078338623,,Sweep_diagonal
s2-8.mov,92,4.543109893798828,Sweep_circle,Sweep_circle
s2-9.mov,87,4.380764961242676,Sweep_cross,Sweep_cross
s2-10.mov,98,5.024891138076782,Dual_hands_heart,Dual_hands_heart
s3-1.mov,67,3.3207077980041504,Dual_hands_heart,Zoom_in_with_fingers
s3-2.mov,52,2.6686761379241943,,Click_with_index_finger
s3-3.mov,46,2.4783847332000732,,Make_a_phone_call
s3-4.mov,64,3.1825857162475586,Sweep_diagonal,Wave_finger
s3-5.mov,63,3.1155688762664795,Dual_hands_heart,Knock
s3-6.mov,55,2.8162589073181152,Sweep_diagonal,Move_fingers_left
s3-7.mov,77,3.837538242340088,Click_with_index_finger,Sweep_diagonal
s3-8.mov,86,4.2682952880859375,Sweep_cross,Sweep_circle
s3-9.mov,80,3.971431255340576,Sweep_diagonal,Sweep_cross
s3-10.mov,67,3.4500060081481934,Dual_hands_heart,Dual_hands_heart
