file,total_frames,time,result,ground_truth
s1-1.mov,79,7.641449213027954,Dual_hands_heart,Zoom_in_with_fingers
s1-2.mov,77,7.303964138031006,Click_with_index_finger,Click_with_index_finger
s1-3.mov,83,7.857927083969116,Make_a_phone_call,Make_a_phone_call
s1-4.mov,84,7.933000087738037,Click_with_index_finger,Wave_finger
s1-5.mov,92,8.770024061203003,Knock,Knock
s1-6.mov,65,6.071559906005859,Move_fingers_left,Move_fingers_left
s1-7.mov,90,8.648709774017334,Sweep_circle,Sweep_diagonal
s1-8.mov,112,10.526544094085693,Sweep_circle,Sweep_circle
s1-9.mov,103,10.2947998046875,Sweep_cross,Sweep_cross
s1-10.mov,72,7.596603870391846,Dual_hands_heart,Dual_hands_heart
s2-1.mov,100,10.011290073394775,Dual_hands_heart,Zoom_in_with_fingers
s2-2.mov,63,6.421785116195679,Click_with_index_finger,Click_with_index_finger
s2-3.mov,67,6.8104870319366455,Make_a_phone_call,Make_a_phone_call
s2-4.mov,80,7.74832010269165,Make_a_phone_call,Wave_finger
s2-5.mov,90,8.961670160293579,Knock,Knock
s2-6.mov,88,8.252023220062256,Click_with_index_finger,Move_fingers_left
s2-7.mov,50,5.1417131423950195,Click_with_index_finger,Sweep_diagonal
s2-8.mov,92,9.5641770362854,Sweep_circle,Sweep_circle
s2-9.mov,87,7.786761999130249,Sweep_cross,Sweep_cross
s2-10.mov,98,8.782543182373047,Dual_hands_heart,Dual_hands_heart
s3-1.mov,67,6.053128004074097,Dual_hands_heart,Zoom_in_with_fingers
s3-2.mov,52,4.791376829147339,Click_with_index_finger,Click_with_index_finger
s3-3.mov,46,4.168287992477417,Make_a_phone_call,Make_a_phone_call
s3-4.mov,64,5.855014085769653,Wave_finger,Wave_finger
s3-5.mov,63,5.705930948257446,Dual_hands_heart,Knock
s3-6.mov,55,5.181391716003418,Click_with_index_finger,Move_fingers_left
s3-7.mov,77,7.358155965805054,Click_with_index_finger,Sweep_diagonal
s3-8.mov,86,8.108628988265991,Sweep_circle,Sweep_circle
s3-9.mov,80,7.317256927490234,Sweep_diagonal,Sweep_cross
s3-10.mov,67,6.126444101333618,Dual_hands_heart,Dual_hands_heart
