file,total_frames,time,result,ground_truth
s1-1.mov,136,13.727254152297974,Dual_hands_heart,Zoom_in_with_fingers
s1-2.mov,85,8.630506992340088,Dual_hands_heart,Click_with_index_finger
s1-3.mov,92,8.761630296707153,Make_a_phone_call,Make_a_phone_call
s1-4.mov,115,10.957893133163452,Wave_finger,Wave_finger
s1-5.mov,100,10.110473155975342,Knock,Knock
s1-6.mov,80,7.976934909820557,Dual_hands_heart,Move_fingers_left
s1-7.mov,56,5.960187911987305,Sweep_diagonal,Sweep_diagonal
s1-8.mov,149,14.861474990844727,Sweep_circle,Sweep_circle
s1-9.mov,114,10.909554719924927,Sweep_circle,Sweep_cross
s1-10.mov,113,11.441635131835938,Dual_hands_heart,Dual_hands_heart
s2-1.mov,113,10.757363080978394,Zoom_in_with_fingers,Zoom_in_with_fingers
s2-2.mov,82,8.063311100006104,Click_with_index_finger,Click_with_index_finger
s2-3.mov,90,8.523037195205688,Make_a_phone_call,Make_a_phone_call
s2-4.mov,116,10.8560049533844,Wave_finger,Wave_finger
s2-5.mov,101,9.757253170013428,Knock,Knock
s2-6.mov,92,9.07646107673645,Move_fingers_left,Move_fingers_left
s2-7.mov,66,6.27009391784668,Zoom_in_with_fingers,Sweep_diagonal
s2-8.mov,111,10.403075933456421,Sweep_circle,Sweep_circle
s2-9.mov,100,9.503239154815674,Sweep_diagonal,Sweep_cross
s2-10.mov,131,12.07705020904541,Knock,Dual_hands_heart
s3-1.mov,85,7.828151702880859,Dual_hands_heart,Zoom_in_with_fingers
s3-2.mov,79,7.6961510181427,Click_with_index_finger,Click_with_index_finger
s3-3.mov,103,11.320044040679932,Make_a_phone_call,Make_a_phone_call
s3-4.mov,98,10.318242073059082,Wave_finger,Wave_finger
s3-5.mov,133,13.424536943435669,Knock,Knock
s3-6.mov,70,7.83349084854126,Move_fingers_left,Move_fingers_left
s3-7.mov,69,7.271607160568237,Sweep_diagonal,Sweep_diagonal
s3-8.mov,141,13.83688998222351,Sweep_circle,Sweep_circle
s3-9.mov,120,11.737832069396973,Sweep_cross,Sweep_cross
s3-10.mov,164,16.174736976623535,Dual_hands_heart,Dual_hands_heart
