epoch	loss	prec1	prec5	lr
1	1.9915776252746582	35.7698974609375	82.00691986083984	0.01
2	1.4714345932006836	52.3788948059082	92.34429168701172	0.01
3	1.2470732927322388	58.69377517700195	93.25260162353516	0.01
4	1.152083158493042	61.67820358276367	94.1176528930664	0.01
5	1.114603877067566	61.807960510253906	94.42041778564453	0.01
6	1.0578268766403198	64.2301025390625	94.37716674804688	0.01
7	1.0444313287734985	64.27336120605469	95.28546905517578	0.01
8	1.0368540287017822	63.75432586669922	94.76644134521484	0.01
9	0.9571895599365234	67.1280288696289	95.19896697998047	0.01
10	0.994263768196106	65.09516143798828	94.8096923828125	0.01
11	0.963878333568573	66.43598937988281	95.02595520019531	0.01
12	0.9472323656082153	68.12284088134766	95.24221801757812	0.01
13	0.9500836133956909	67.47405242919922	95.80450439453125	0.01
14	0.9190618991851807	69.20415496826172	95.19896697998047	0.01
15	0.8841251730918884	68.9878921508789	95.19896697998047	0.001
16	0.8171273469924927	72.49134826660156	95.93425750732422	0.001
17	0.8254801630973816	71.88581848144531	95.32872009277344	0.001
18	0.8007762432098389	72.40484619140625	96.539794921875	0.001
19	0.831078827381134	72.53460693359375	96.45329284667969	0.001
20	0.8220731019973755	72.75086975097656	96.23703002929688	0.001
21	0.7820221185684204	74.3079605102539	96.23703002929688	0.001
22	0.8308385014533997	72.62110900878906	95.97750854492188	0.001
23	0.8037710189819336	72.66436004638672	96.10726928710938	0.001
24	0.767432451248169	74.56747436523438	95.58824157714844	0.001
25	0.7705063819885254	73.44290924072266	96.28028106689453	0.00010000000000000002
26	0.774687647819519	75.1297607421875	96.62629699707031	0.00010000000000000002
27	0.7577754855155945	74.74048614501953	96.45329284667969	0.00010000000000000002
28	0.7865189909934998	73.48616027832031	95.93425750732422	0.00010000000000000002
29	0.775277316570282	74.04844665527344	96.62629699707031	0.00010000000000000002
30	0.7858928442001343	74.4377212524414	96.02076721191406	0.00010000000000000002
